QUẦN SOOC NỮ QUẦN SHORT NỮ KAKI TÚI MỔ ULZZANG LƯNG CAO PHONG CÁCH HÀN QUỐC TRẺ TRUNG,₫20.000 - ₫59.000,"Đã bán 1,5k",,https://shopee.vn/QU%E1%BA%A6N-SOOC-N%E1%BB%AE-QU%E1%BA%A6N-SHORT-N%E1%BB%AE-KAKI-T%C3%9AI-M%E1%BB%94-ULZZANG-L%C6%AFNG-CAO-PHONG-C%C3%81CH-H%C3%80N-QU%E1%BB%90C-TR%E1%BA%BA-TRUNG-i.31233825.22121399019?sp_atk=64289c43-ca03-46c1-9f4c-23387561a466&xptdk=64289c43-ca03-46c1-9f4c-23387561a466
Quần Jean Ống Loe Cạp Cao nữ màu Đen vải bò giấy trơn co giãn gấu tua dáng quần tây ống loe lưng cao đi học làm công sở,₫170.000,"Đã bán 6,9k",,https://shopee.vn/Qu%E1%BA%A7n-Jean-%E1%BB%90ng-Loe-C%E1%BA%A1p-Cao-n%E1%BB%AF-m%C3%A0u-%C4%90en-v%E1%BA%A3i-b%C3%B2-gi%E1%BA%A5y-tr%C6%A1n-co-gi%C3%A3n-g%E1%BA%A5u-tua-d%C3%A1ng-qu%E1%BA%A7n-t%C3%A2y-%E1%BB%91ng-loe-l%C6%B0ng-cao-%C4%91i-h%E1%BB%8Dc-l%C3%A0m-c%C3%B4ng-s%E1%BB%9F-i.800497617.16582366406?sp_atk=aa3dc14c-8ec5-4339-88d3-8b72c2c3baed&xptdk=aa3dc14c-8ec5-4339-88d3-8b72c2c3baed
Áo Khoác Hoodie Zip 3 Màu Nam Nữ Ulzzang Unisex - Áo khoác nỉ mũ form rộng nỉ bông dày dặn cotton mềm mịn thêu chữ C,₫199.000,"Đã bán 12,1k",,https://shopee.vn/%C3%81o-Kho%C3%A1c-Hoodie-Zip-3-M%C3%A0u-Nam-N%E1%BB%AF-Ulzzang-Unisex-%C3%81o-kho%C3%A1c-n%E1%BB%89-m%C5%A9-form-r%E1%BB%99ng-n%E1%BB%89-b%C3%B4ng-d%C3%A0y-d%E1%BA%B7n-cotton-m%E1%BB%81m-m%E1%BB%8Bn-th%C3%AAu-ch%E1%BB%AF-C-i.161050540.21746954332?sp_atk=fbab36d7-8a4c-420b-9229-4ece1997e7ff&xptdk=fbab36d7-8a4c-420b-9229-4ece1997e7ff
"Quần Short Thun DREW, ESSENTIAL - Street Style Nam, Nữ - Đùi Thể Thao, Gym - Trắng, Đen, Xám - Quần:",₫72.190 - ₫84.700,"Đã bán 3,4k",,https://shopee.vn/Qu%E1%BA%A7n-Short-Thun-DREW-ESSENTIAL-Street-Style-Nam-N%E1%BB%AF-%C4%90%C3%B9i-Th%E1%BB%83-Thao-Gym-Tr%E1%BA%AFng-%C4%90en-X%C3%A1m-Qu%E1%BA%A7n--i.63569693.15291071940?sp_atk=0bf1087c-60ad-4414-b789-9005e4bba311&xptdk=0bf1087c-60ad-4414-b789-9005e4bba311
[Mã FATREND2102 giảm tới 30k đơn 99k] Áo khoác hoodie zip chất nỉ bông in số 336,₫150.000,"Đã bán 13,4k",,https://shopee.vn/-M%C3%A3-FATREND2102-gi%E1%BA%A3m-t%E1%BB%9Bi-30k-%C4%91%C6%A1n-99k-%C3%81o-kho%C3%A1c-hoodie-zip-ch%E1%BA%A5t-n%E1%BB%89-b%C3%B4ng-in-s%E1%BB%91-336-i.32239491.17487923944?sp_atk=c6ed76a3-8ec2-42a8-845c-820cd405b9d0&xptdk=c6ed76a3-8ec2-42a8-845c-820cd405b9d0
"[Mã FATREND2102 giảm tới 30k đơn 99k] Quần Jeans nữ ống loe co giãn, quần bò ống đứng cạp cao 3 mầu siêu hót",₫85.000 - ₫128.000,"Đã bán 8,4k",,https://shopee.vn/-M%C3%A3-FATREND2102-gi%E1%BA%A3m-t%E1%BB%9Bi-30k-%C4%91%C6%A1n-99k-Qu%E1%BA%A7n-Jeans-n%E1%BB%AF-%E1%BB%91ng-loe-co-gi%C3%A3n-qu%E1%BA%A7n-b%C3%B2-%E1%BB%91ng-%C4%91%E1%BB%A9ng-c%E1%BA%A1p-cao-3-m%E1%BA%A7u-si%C3%AAu-h%C3%B3t-i.293862608.17969487731?sp_atk=52a6a6b3-0238-4285-8ba2-11e8dd7f024b&xptdk=52a6a6b3-0238-4285-8ba2-11e8dd7f024b
Váy Sơ mi Thô Mềm Chiết Eo Lưng Chun Dáng Xòe Đầm Sơ Mi Hàn Quốc d29401,₫200.000,"Đã bán 10,6k",,https://shopee.vn/V%C3%A1y-S%C6%A1-mi-Th%C3%B4-M%E1%BB%81m-Chi%E1%BA%BFt-Eo-L%C6%B0ng-Chun-D%C3%A1ng-X%C3%B2e-%C4%90%E1%BA%A7m-S%C6%A1-Mi-H%C3%A0n-Qu%E1%BB%91c-d29401-i.758450934.14384358710?sp_atk=ea9fd7fe-baa5-4ed5-8a5c-87eaff9a46e6&xptdk=ea9fd7fe-baa5-4ed5-8a5c-87eaff9a46e6
Quần legging dài nữ KAMONG vải cotton dẻo co dãn tốt cạp cao dáng dài LG003,₫155.000,"Đã bán 12,3k",,https://shopee.vn/Qu%E1%BA%A7n-legging-d%C3%A0i-n%E1%BB%AF-KAMONG-v%E1%BA%A3i-cotton-d%E1%BA%BBo-co-d%C3%A3n-t%E1%BB%91t-c%E1%BA%A1p-cao-d%C3%A1ng-d%C3%A0i-LG003-i.177696070.15738100777?sp_atk=cb064617-933d-4d16-a830-a8ff4eaad039&xptdk=cb064617-933d-4d16-a830-a8ff4eaad039
Quần Lót Nữ Đúc Su Thun Lạnh Cạp Viền Sóng không đường may mềm mại mỏng mát phanngoc05 MÃ 16A,₫25.000,"Đã bán 15,1k",,https://shopee.vn/Qu%E1%BA%A7n-L%C3%B3t-N%E1%BB%AF-%C4%90%C3%BAc-Su-Thun-L%E1%BA%A1nh-C%E1%BA%A1p-Vi%E1%BB%81n-S%C3%B3ng-kh%C3%B4ng-%C4%91%C6%B0%E1%BB%9Dng-may-m%E1%BB%81m-m%E1%BA%A1i-m%E1%BB%8Fng-m%C3%A1t-phanngoc05-M%C3%83-16A-i.275954116.23604820945?sp_atk=164caddd-1c49-4493-9c5c-be2bfdfb59e1&xptdk=164caddd-1c49-4493-9c5c-be2bfdfb59e1
Đầm Hai Dây Xòe Tôn Dáng Phối cardigan 2 chi tiết Đi Tiệc Sang Trọng Màu Nâu ( Có bigsize),₫79.000 - ₫185.000,Đã bán 415,,https://shopee.vn/%C4%90%E1%BA%A7m-Hai-D%C3%A2y-X%C3%B2e-T%C3%B4n-D%C3%A1ng-Ph%E1%BB%91i-cardigan-2-chi-ti%E1%BA%BFt-%C4%90i-Ti%E1%BB%87c-Sang-Tr%E1%BB%8Dng-M%C3%A0u-N%C3%A2u-(-C%C3%B3-bigsize)-i.684640396.18073119706?sp_atk=0d7e24d2-99c6-4d67-b0e5-1f98f5e9d9a6&xptdk=0d7e24d2-99c6-4d67-b0e5-1f98f5e9d9a6
