Grimgar - Ảo Ảnh Và Tro Tàn - Tập 11,68.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/g/r/grimgar_-tap-11---ban-pho-thong.jpg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-11.html
Vì Con Gái Tôi Có Thể Đánh Bại Cả Ma Vương - Tập 1 (Tái Bản 2022) - Tặng Kèm Bookmark + Poster,95.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/8/9/8935325004971_11.jpg,https://www.fahasa.com/vi-con-gai-toi-co-the-danh-bai-ca-ma-vuong-tap-1-tai-ban-2022-tang-kem-bookmark-poster.html
Về Chuyện Tôi Chuyển Sinh Thành Slime - Tập 1 - Bản Thường,108.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/t/t/ttph--v_-chuy_n-t_i-chuy_n-sinh-th_nh-slime_1.jpg,https://www.fahasa.com/ve-chuyen-toi-chuyen-sinh-thanh-slime-tap-1-ban-thuong.html
86-EIGHTY SIX- Ep.7,87.500 đ,30%,https://cdn0.fahasa.com/media/catalog/product/z/4/z4075993272047_b02bc61197c88a7c8bea5fb9481ccd56.jpg,https://www.fahasa.com/86-eighty-six-ep-7.html
Tanya Chiến Ký 2: Plus Ultra - Tặng Kèm Bookmark,146.300 đ,30%,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280908017.jpg,https://www.fahasa.com/tanya-chien-ky-2-plus-ultra.html
Liệu Có Sai Lầm Khi Tìm Kiếm Cuộc Gặp Gỡ Định Mệnh Trong Dungeon - Tập 10 - Bản Giới Hạn - Tặng Kèm Bookmark + Clearfile,84.000 đ,30%,https://cdn0.fahasa.com/media/catalog/product/l/i/lieu-co-sai-lam-khi-tim-kiem-cuoc-gap-go-dinh-menh-trong-dungeon---tap-10---ban-gioi-han.jpg,https://www.fahasa.com/lieu-co-sai-lam-khi-tim-kiem-cuoc-gap-go-dinh-menh-trong-dungeon-tap-10-ban-gioi-han-tang-kem-bookmark-clearfile.html
Grimgar - Ảo Ảnh Và Tro Tàn - Tập 3,68.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/g/r/grimgal_cover_3.jpg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-3.html
SPY ROOM - Lớp Học Điệp Viên - Tập 5: Gujin Elna - Tặng Kèm Bookmark,92.650 đ,15%,https://cdn0.fahasa.com/media/catalog/product/z/4/z4000145874857_810c2756be8499b62ecac1398c2b70d4_1.jpg,https://www.fahasa.com/spy-room-lop-hoc-diep-vien-tap-5-gujin-elna-tang-kem-bookmark.html
Grimgar - Ảo Ảnh Và Tro Tàn - Tập 4,68.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/g/r/grimgar---vol-4.jpg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-4.html
Grimgar - Ảo Ảnh Và Tro Tàn - Tập 5,68.000 đ,20%,https://cdn0.fahasa.com/media/catalog/product/g/r/grimgar-tap-5.jpg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-5.html
Đao Ngữ - Tập 4: Bạc Đao Hari,77.000 đ,30%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/dao-ngu-tap-4-bac-dao-hari.html
Tôi Thích Một Cô Gái Nhưng Chẳng Dám Ngỏ Lời,87.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/toi-thich-mot-co-gai-nhung-chang-dam-ngo-loi.html
Grimgar - Ảo Ảnh Và Tro Tàn - Tập 8,72.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/grimgar-ao-anh-va-tro-tan-tap-8.html
Hội Chứng Tuổi Thanh Xuân - Tập 6 - Bản Giới Hạn - Tặng Kèm Bookmark + Postcard + Poster Lịch,84.000 đ,20%,https://cdn0.fahasa.com/skin/frontend/ma_vanese/fahasa/images/ring_loader.svg,https://www.fahasa.com/hoi-chung-tuoi-thanh-xuan-tap-6-ban-gioi-han-tang-kem-bookmark-postcard-poster-lich.html
